,larva(0),larva(1),larva(2),larva(3),larva(4),larva(7),larva(9)
mom_y(807),1491,1702,1404,1335,1495,565,190
mom_y(808),1492,1703,1404,1335,1494,565,190
mom_y(809),1492,1705,1404,1335,1494,565,189
mom_y(810),1492,1705,1405,1336,1493,565,189
mom_y(811),1493,1706,1404,1336,1493,565,189
mom_y(812),1493,1707,1404,1336,1494,565,189
mom_y(813),1494,1707,1405,1337,1494,565,188
mom_y(814),1494,1707,1405,1336,1493,565,188
mom_y(815),1494,1708,1405,1338,1493,565,188
mom_y(816),1494,1708,1405,1339,1493,565,188
mom_y(817),1494,1708,1405,1340,1493,565,187
mom_y(818),1494,1708,1405,1340,1492,565,185
mom_y(819),1494,1709,1405,1340,1492,565,186
mom_y(820),1494,1710,1405,1341,1493,566,186
mom_y(821),1494,1711,1405,1341,1493,566,186
mom_y(822),1495,1712,1405,1342,1493,566,186
mom_y(823),1496,1713,1405,1342,1493,566,186
mom_y(824),1497,1713,1405,1342,1493,567,185
mom_y(825),1498,1714,1405,1343,1493,567,185
mom_y(826),1498,1715,1404,1343,1493,567,185
mom_y(827),1498,1715,1404,1343,1494,567,184
mom_y(828),1498,1715,1404,1344,1494,567,184
mom_y(829),1499,1716,1404,1344,1494,567,184
mom_y(830),1499,1717,1403,1345,1495,567,183
mom_y(831),1500,1718,1402,1345,1495,567,182
mom_y(832),1500,1719,1402,1346,1495,567,182
mom_y(833),1500,1720,1401,1346,1495,567,182
mom_y(834),1500,1721,1401,1347,1495,567,182
mom_y(835),1501,1721,1401,1348,1495,566,182
mom_y(836),1501,1721,1401,1349,1495,566,181
mom_y(837),1500,1721,1400,1348,1495,566,181
mom_y(838),1498,1722,1400,1347,1496,567,181
mom_y(839),1498,1723,1401,1347,1496,567,180
mom_y(840),1498,1724,1401,1348,1497,567,180
mom_y(841),1498,1725,1401,1348,1497,567,180
mom_y(842),1498,1726,1401,1348,1497,567,179
mom_y(843),1498,1727,1401,1349,1496,567,179
mom_y(844),1497,1728,1401,1349,1497,568,178
mom_y(845),1497,1728,1402,1349,1497,568,178
mom_y(846),1497,1729,1402,1350,1497,568,178
mom_y(847),1497,1729,1402,1351,1498,569,178
mom_y(848),1497,1729,1402,1351,1498,569,178
mom_y(849),1497,1728,1402,1352,1498,569,178
mom_y(850),1497,1728,1402,1351,1498,569,177
mom_y(851),1497,1728,1402,1353,1498,569,177
mom_y(852),1497,1729,1402,1352,1500,569,177
mom_y(853),1496,1729,1402,1353,1500,569,177
mom_y(854),1495,1729,1402,1353,1501,568,176
mom_y(855),1495,1729,1402,1353,1502,568,176
mom_y(856),1495,1729,1402,1354,1502,568,176
mom_y(857),1495,1729,1402,1355,1502,568,176
mom_y(858),1495,1729,1403,1356,1503,568,175
mom_y(859),1495,1730,1403,1355,1503,568,174
mom_y(860),1495,1730,1403,1356,1503,568,175
mom_y(861),1495,1730,1403,1356,1504,568,175
mom_y(862),1496,1730,1402,1357,1504,568,175
mom_y(863),1496,1729,1402,1357,1504,569,174
mom_y(864),1496,1729,1402,1357,1505,569,174
mom_y(865),1496,1728,1402,1357,1505,569,174
mom_y(866),1497,1728,1401,1358,1505,569,174
mom_y(867),1497,1727,1401,1358,1505,570,173
mom_y(868),1497,1727,1401,1360,1505,570,173
mom_y(869),1497,1727,1401,1359,1506,570,172
mom_y(870),1497,1727,1401,1360,1505,570,172
mom_y(871),1497,1727,1402,1360,1506,570,171
mom_y(872),1498,1727,1402,1360,1506,570,171
mom_y(873),1498,1728,1402,1361,1508,570,171
mom_y(874),1498,1728,1402,1361,1508,570,171
mom_y(875),1498,1728,1402,1361,1509,570,171
mom_y(876),1499,1728,1402,1362,1509,570,171
mom_y(877),1499,1728,1401,1363,1510,570,171
mom_y(878),1498,1728,1401,1364,1510,570,171
mom_y(879),1498,1729,1401,1363,1510,570,171
mom_y(880),1498,1729,1401,1363,1510,570,170
mom_y(881),1497,1729,1401,1364,1510,570,170
mom_y(882),1496,1729,1400,1364,1511,570,170
mom_y(883),1495,1729,1400,1364,1511,570,170
mom_y(884),1495,1729,1400,1364,1512,570,170
mom_y(885),1495,1728,1400,1365,1512,570,171
mom_y(886),1495,1728,1400,1365,1512,570,171
mom_y(887),1495,1728,1400,1366,1512,571,170
mom_y(888),1495,1728,1400,1366,1512,571,170
mom_y(889),1495,1728,1401,1367,1512,571,170
mom_y(890),1495,1728,1401,1367,1513,572,170
mom_y(891),1495,1728,1401,1367,1514,572,170
mom_y(892),1495,1729,1401,1368,1515,572,169
mom_y(893),1495,1729,1401,1368,1515,571,169
mom_y(894),1495,1728,1401,1369,1515,572,169
mom_y(895),1495,1728,1401,1369,1516,572,169
mom_y(896),1495,1728,1401,1369,1516,571,169
mom_y(897),1496,1729,1401,1370,1516,571,169
mom_y(898),1496,1728,1401,1370,1516,571,169
mom_y(899),1495,1728,1401,1369,1516,571,169
mom_y(900),1496,1728,1400,1370,1517,571,168
mom_y(901),1496,1727,1400,1371,1517,571,168
mom_y(902),1496,1728,1400,1371,1517,571,168
mom_y(903),1496,1728,1400,1371,1517,571,168
mom_y(904),1496,1728,1400,1371,1517,572,168
mom_y(905),1496,1728,1400,1372,1517,572,168
mom_y(906),1496,1728,1400,1372,1518,572,168
mom_y(907),1496,1728,1400,1372,1518,573,167
mom_y(908),1496,1728,1401,1372,1518,573,167
mom_y(909),1496,1727,1401,1372,1519,573,167
mom_y(910),1496,1727,1401,1372,1519,573,167
mom_y(911),1496,1727,1401,1372,1520,573,167
mom_y(912),1496,1727,1401,1372,1520,573,167
mom_y(913),1496,1727,1402,1372,1521,573,167
mom_y(914),1496,1728,1402,1372,1521,573,167
mom_y(915),1496,1728,1402,1372,1520,573,167
mom_y(916),1496,1729,1402,1373,1520,573,167
mom_y(917),1496,1730,1402,1373,1521,573,167
mom_y(918),1496,1731,1402,1374,1521,573,166
mom_y(919),1496,1731,1402,1374,1522,573,166
mom_y(920),1497,1730,1402,1374,1522,573,166
mom_y(921),1497,1730,1402,1374,1523,573,166
mom_y(922),1497,1730,1402,1373,1523,573,165
mom_y(923),1496,1730,1402,1374,1523,573,165
mom_y(924),1496,1730,1402,1374,1523,573,165
mom_y(925),1496,1731,1402,1374,1523,573,165
mom_y(926),1497,1731,1402,1373,1523,574,165
mom_y(927),1497,1731,1402,1374,1524,574,165
mom_y(928),1497,1731,1402,1375,1524,574,165
mom_y(929),1497,1732,1402,1376,1525,574,165
mom_y(930),1497,1733,1402,1376,1525,574,165
mom_y(931),1497,1734,1402,1376,1527,574,164
mom_y(932),1497,1736,1402,1377,1527,574,164
mom_y(933),1497,1737,1402,1376,1527,575,164
mom_y(934),1497,1736,1402,1377,1527,575,164
mom_y(935),1498,1737,1402,1377,1527,575,164
mom_y(936),1497,1737,1402,1376,1528,575,163
mom_y(937),1498,1737,1402,1378,1528,575,163
mom_y(938),1498,1737,1402,1378,1528,574,163
mom_y(939),1498,1738,1402,1377,1529,574,163
mom_y(940),1499,1738,1402,1378,1529,574,163
mom_y(941),1499,1738,1402,1377,1529,574,163
mom_y(942),1499,1738,1402,1377,1530,574,163
mom_y(943),1499,1738,1402,1378,1530,574,163
mom_y(944),1499,1738,1402,1379,1530,574,163
mom_y(945),1499,1738,1402,1379,1531,574,162
mom_y(946),1499,1738,1402,1379,1532,574,162
mom_y(947),1500,1738,1402,1380,1533,574,162
mom_y(948),1500,1737,1402,1381,1534,574,162
mom_y(949),1500,1737,1402,1380,1534,574,161
mom_y(950),1500,1738,1402,1380,1534,575,161
mom_y(951),1500,1737,1402,1381,1534,575,161
mom_y(952),1500,1737,1402,1381,1534,575,161
mom_y(953),1500,1737,1402,1381,1534,575,161
mom_y(954),1501,1738,1400,1382,1535,575,161
mom_y(955),1501,1738,1401,1383,1535,575,161
mom_y(956),1501,1737,1401,1382,1535,575,161
mom_y(957),1501,1737,1402,1382,1535,575,160
mom_y(958),1502,1736,1401,1384,1536,575,160
mom_y(959),1502,1735,1401,1385,1536,575,160
mom_y(960),1501,1735,1401,1386,1535,575,160
mom_y(961),1501,1736,1401,1386,1536,575,159
mom_y(962),1502,1737,1402,1386,1536,575,159
mom_y(963),1502,1736,1402,1386,1536,575,159
mom_y(964),1502,1737,1402,1386,1536,575,159
mom_y(965),1503,1737,1402,1387,1537,575,159
mom_y(966),1504,1737,1402,1387,1538,575,159
mom_y(967),1504,1737,1402,1387,1539,575,159
mom_y(968),1504,1738,1402,1388,1540,575,159
mom_y(969),1504,1737,1402,1389,1540,575,159
mom_y(970),1504,1737,1402,1390,1540,575,158
mom_y(971),1504,1737,1401,1390,1540,574,158
mom_y(972),1505,1736,1401,1391,1540,574,158
mom_y(973),1505,1736,1399,1392,1541,574,158
mom_y(974),1505,1736,1401,1392,1541,574,158
mom_y(975),1505,1736,1402,1392,1542,575,158
mom_y(976),1505,1737,1402,1392,1542,574,157
mom_y(977),1505,1737,1402,1392,1542,574,157
mom_y(978),1506,1737,1402,1393,1542,574,157
mom_y(979),1506,1738,1402,1393,1543,574,157
mom_y(980),1506,1738,1401,1394,1543,574,157
mom_y(981),1506,1738,1399,1395,1543,574,157
mom_y(982),1506,1738,1399,1396,1543,574,157
mom_y(983),1507,1738,1399,1396,1544,574,157
mom_y(984),1508,1737,1402,1397,1544,574,156
mom_y(985),1508,1736,1402,1398,1545,574,156
mom_y(986),1508,1735,1402,1399,1546,574,156
mom_y(987),1508,1735,1402,1399,1546,574,156
mom_y(988),1508,1735,1402,1399,1546,574,156
mom_y(989),1508,1735,1402,1400,1546,574,156
mom_y(990),1508,1735,1402,1400,1546,574,156
mom_y(991),1509,1736,1402,1400,1547,574,156
mom_y(992),1509,1736,1401,1400,1547,574,156
mom_y(993),1509,1735,1401,1401,1548,574,156
mom_y(994),1509,1735,1401,1401,1548,574,156
mom_y(995),1509,1735,1399,1401,1548,574,156
mom_y(996),1509,1735,1399,1401,1549,574,156
mom_y(997),1509,1735,1399,1401,1549,574,156
mom_y(998),1509,1736,1399,1401,1549,574,156
mom_y(999),1508,1736,1399,1401,1549,574,156
mom_y(1000),1508,1736,1401,1399,1549,574,156
mom_y(1001),1508,1735,1402,1399,1550,573,156
mom_y(1002),1508,1736,1402,1400,1550,573,156
mom_y(1003),1508,1736,1402,1400,1550,573,156
mom_y(1004),1508,1735,1402,1399,1551,573,156
mom_y(1005),1507,1735,1402,1399,1552,574,156
mom_y(1006),1507,1735,1402,1399,1553,573,155
mom_y(1007),1507,1736,1402,1399,1553,574,155
mom_y(1008),1508,1736,1402,1399,1553,574,155
mom_y(1009),1508,1736,1402,1399,1553,574,155
mom_y(1010),1508,1736,1402,1399,1553,574,155
mom_y(1011),1508,1736,1402,1398,1554,574,155
mom_y(1012),1508,1736,1401,1399,1554,574,156
mom_y(1013),1508,1736,1400,1398,1555,574,156
mom_y(1014),1508,1736,1399,1397,1555,574,156
mom_y(1015),1508,1736,1399,1397,1555,574,155
mom_y(1016),1508,1736,1399,1398,1556,574,155
mom_y(1017),1508,1737,1399,1398,1556,574,155
mom_y(1018),1508,1737,1399,1399,1557,574,155
mom_y(1019),1508,1738,1400,1400,1558,574,155
mom_y(1020),1507,1738,1402,1400,1559,574,155
mom_y(1021),1508,1738,1402,1400,1559,574,155
mom_y(1022),1508,1738,1402,1399,1559,574,155
mom_y(1023),1507,1738,1402,1400,1559,574,155
mom_y(1024),1507,1739,1402,1400,1560,574,155
mom_y(1025),1507,1739,1402,1400,1560,574,154
mom_y(1026),1507,1739,1402,1400,1561,575,154
mom_y(1027),1507,1739,1402,1400,1561,575,154
mom_y(1028),1507,1739,1402,1401,1561,575,154
mom_y(1029),1507,1740,1402,1401,1562,575,153
mom_y(1030),1507,1740,1402,1402,1562,575,153
mom_y(1031),1506,1740,1402,1402,1563,575,153
mom_y(1032),1507,1741,1399,1402,1564,575,153
mom_y(1033),1506,1741,1399,1402,1564,575,153
mom_y(1034),1506,1741,1399,1402,1565,575,152
mom_y(1035),1506,1741,1401,1402,1565,575,152
mom_y(1036),1506,1741,1402,1402,1565,575,152
mom_y(1037),1506,1741,1402,1403,1565,575,152
mom_y(1038),1506,1742,1402,1403,1565,575,152
mom_y(1039),1506,1742,1402,1403,1566,575,152
mom_y(1040),1506,1742,1402,1404,1566,575,151
mom_y(1041),1506,1742,1402,1404,1567,575,151
mom_y(1042),1506,1742,1402,1404,1567,575,151
mom_y(1043),1505,1743,1402,1404,1567,575,151
mom_y(1044),1505,1743,1402,1404,1568,575,151
mom_y(1045),1505,1744,1402,1404,1569,575,151
mom_y(1046),1505,1745,1402,1404,1569,575,150
mom_y(1047),1505,1745,1402,1404,1570,575,150
mom_y(1048),1505,1745,1402,1404,1570,575,150
mom_y(1049),1504,1745,1401,1404,1571,574,150
mom_y(1050),1505,1745,1401,1404,1572,574,149
mom_y(1051),1505,1745,1399,1404,1572,574,149
mom_y(1052),1504,1746,1399,1405,1572,574,148
mom_y(1053),1504,1746,1399,1405,1573,574,147
mom_y(1054),1504,1747,1399,1405,1573,575,147
mom_y(1055),1504,1747,1402,1405,1573,575,146
mom_y(1056),1505,1747,1402,1405,1573,575,146
mom_y(1057),1505,1747,1402,1405,1575,575,146
mom_y(1058),1505,1746,1402,1405,1575,575,146
mom_y(1059),1505,1747,1402,1405,1575,575,146
mom_y(1060),1505,1746,1402,1405,1575,575,145
mom_y(1061),1505,1746,1402,1404,1576,575,145
mom_y(1062),1505,1746,1402,1405,1576,575,144
mom_y(1063),1505,1747,1402,1405,1576,576,144
mom_y(1064),1505,1747,1402,1405,1575,576,144
mom_y(1065),1505,1746,1402,1405,1576,576,144
mom_y(1066),1505,1747,1402,1404,1577,576,143
mom_y(1067),1505,1747,1402,1405,1578,576,143
mom_y(1068),1505,1747,1402,1406,1579,576,142
mom_y(1069),1505,1746,1402,1406,1579,576,141
mom_y(1070),1505,1746,1399,1406,1580,576,140
mom_y(1071),1505,1745,1399,1407,1580,576,140
mom_y(1072),1505,1745,1399,1407,1581,575,140
mom_y(1073),1505,1745,1402,1407,1581,575,140
mom_y(1074),1505,1745,1402,1408,1581,575,140
mom_y(1075),1505,1745,1402,1408,1582,575,140
mom_y(1076),1505,1746,1403,1408,1583,575,140
mom_y(1077),1505,1746,1402,1408,1584,575,139
mom_y(1078),1505,1746,1403,1408,1584,575,139
mom_y(1079),1505,1746,1403,1408,1585,575,138
mom_y(1080),1505,1746,1402,1409,1587,576,138
mom_y(1081),1505,1746,1402,1410,1588,576,138
mom_y(1082),1505,1747,1403,1410,1588,576,138
mom_y(1083),1505,1747,1402,1411,1588,576,138
mom_y(1084),1505,1747,1402,1411,1588,576,137
mom_y(1085),1505,1747,1402,1412,1588,576,137
mom_y(1086),1505,1747,1402,1413,1589,576,136
mom_y(1087),1505,1747,1402,1413,1589,576,136
mom_y(1088),1505,1747,1402,1414,1590,577,135
mom_y(1089),1505,1748,1402,1414,1591,577,135
mom_y(1090),1505,1748,1402,1414,1591,577,134
mom_y(1091),1504,1747,1402,1414,1592,577,134
mom_y(1092),1504,1747,1402,1414,1593,577,134
mom_y(1093),1504,1746,1402,1415,1595,576,134
mom_y(1094),1504,1746,1403,1415,1595,577,134
mom_y(1095),1504,1746,1403,1415,1596,576,134
mom_y(1096),1503,1745,1403,1416,1596,576,133
mom_y(1097),1503,1744,1403,1418,1596,576,133
mom_y(1098),1503,1744,1403,1419,1596,576,132
mom_y(1099),1503,1743,1403,1418,1597,576,132
mom_y(1100),1503,1743,1403,1419,1597,576,132
mom_y(1101),1503,1743,1403,1419,1598,576,132
mom_y(1102),1503,1744,1403,1420,1599,576,131
mom_y(1103),1503,1745,1403,1420,1599,576,131
mom_y(1104),1503,1745,1403,1420,1599,576,131
mom_y(1105),1503,1745,1403,1420,1600,576,130
mom_y(1106),1503,1746,1403,1420,1600,577,129
mom_y(1107),1503,1746,1403,1420,1600,577,129
mom_y(1108),1503,1746,1403,1420,1600,577,129
mom_y(1109),1503,1747,1403,1422,1601,577,129
mom_y(1110),1503,1747,1403,1422,1602,577,129
mom_y(1111),1503,1747,1403,1423,1602,577,129
mom_y(1112),1503,1747,1403,1423,1603,577,128
mom_y(1113),1503,1747,1403,1424,1603,577,128
mom_y(1114),1503,1747,1402,1425,1603,577,128
mom_y(1115),1503,1747,1403,1425,1603,577,128
mom_y(1116),1504,1747,1403,1425,1604,577,127
mom_y(1117),1504,1748,1403,1425,1604,577,127
mom_y(1118),1504,1747,1403,1426,1605,577,126
mom_y(1119),1504,1747,1404,1426,1606,577,126
mom_y(1120),1503,1747,1404,1427,1606,577,125
mom_y(1121),1503,1748,1404,1428,1607,577,124
mom_y(1122),1503,1748,1404,1429,1607,576,124
mom_y(1123),1503,1748,1404,1429,1607,576,123
mom_y(1124),1504,1748,1404,1430,1607,576,122
mom_y(1125),1503,1749,1404,1430,1607,576,123
mom_y(1126),1503,1749,1404,1431,1607,577,123
mom_y(1127),1503,1750,1404,1431,1606,577,123
mom_y(1128),1503,1750,1404,1432,1604,577,122
mom_y(1129),1503,1750,1404,1432,1604,577,122
mom_y(1130),1503,1750,1404,1433,1604,578,122
mom_y(1131),1503,1750,1404,1436,1605,578,121
mom_y(1132),1503,1751,1404,1436,1605,578,121
mom_y(1133),1504,1752,1404,1436,1605,578,120
mom_y(1134),1504,1751,1404,1436,1605,579,120
mom_y(1135),1504,1751,1404,1437,1605,579,120
mom_y(1136),1504,1751,1404,1437,1604,579,120
mom_y(1137),1505,1752,1404,1438,1604,579,118
mom_y(1138),1505,1752,1404,1438,1603,578,118
mom_y(1139),1505,1752,1404,1439,1602,578,117
mom_y(1140),1506,1752,1404,1440,1601,578,117
mom_y(1141),1506,1753,1404,1440,1602,578,117
mom_y(1142),1506,1753,1404,1441,1602,578,117
mom_y(1143),1506,1753,1404,1442,1602,577,116
mom_y(1144),1506,1753,1404,1443,1602,577,116
mom_y(1145),1506,1753,1404,1442,1602,577,116
mom_y(1146),1506,1753,1404,1443,1602,577,115
mom_y(1147),1506,1753,1404,1444,1602,578,115
mom_y(1148),1507,1753,1404,1444,1602,578,115
mom_y(1149),1506,1753,1404,1443,1602,578,115
mom_y(1150),1507,1753,1404,1443,1602,578,114
mom_y(1151),1507,1753,1404,1444,1603,578,114
mom_y(1152),1507,1752,1404,1444,1603,578,113
mom_y(1153),1507,1752,1404,1442,1603,579,113
mom_y(1154),1507,1752,1404,1442,1603,579,112
mom_y(1155),1507,1752,1404,1442,1603,579,111
mom_y(1156),1507,1751,1404,1443,1603,579,111
mom_y(1157),1507,1750,1404,1443,1603,579,111
mom_y(1158),1507,1750,1404,1444,1603,579,111
mom_y(1159),1507,1750,1404,1447,1603,579,111
mom_y(1160),1507,1749,1404,1447,1603,579,111
mom_y(1161),1507,1750,1405,1448,1603,579,110
mom_y(1162),1507,1750,1405,1449,1603,579,110
mom_y(1163),1507,1750,1405,1449,1603,579,109
mom_y(1164),1507,1750,1405,1449,1603,579,109
mom_y(1165),1507,1750,1405,1449,1602,579,109
mom_y(1166),1507,1750,1405,1449,1602,579,108
mom_y(1167),1507,1750,1405,1448,1601,579,108
mom_y(1168),1507,1750,1405,1448,1600,579,108
mom_y(1169),1506,1750,1405,1449,1600,579,107
mom_y(1170),1506,1750,1405,1450,1601,579,106
mom_y(1171),1506,1750,1405,1451,1600,579,105
mom_y(1172),1506,1751,1405,1452,1600,579,105
mom_y(1173),1506,1751,1405,1452,1600,579,105
mom_y(1174),1506,1751,1405,1453,1600,579,105
mom_y(1175),1506,1751,1405,1454,1600,579,105
mom_y(1176),1506,1751,1405,1454,1599,579,105
mom_y(1177),1506,1751,1405,1455,1600,579,104
mom_y(1178),1506,1751,1404,1456,1600,579,104
mom_y(1179),1506,1752,1405,1456,1600,579,103
mom_y(1180),1505,1752,1405,1457,1600,579,102
mom_y(1181),1505,1751,1405,1457,1600,579,102
mom_y(1182),1505,1751,1405,1458,1600,580,102
mom_y(1183),1505,1751,1405,1459,1601,579,101
mom_y(1184),1505,1752,1405,1460,1601,580,100
mom_y(1185),1505,1752,1405,1460,1601,580,99
mom_y(1186),1505,1751,1405,1460,1601,580,99
mom_y(1187),1504,1752,1405,1460,1601,580,99
mom_y(1188),1504,1751,1405,1462,1601,580,99
mom_y(1189),1504,1752,1405,1463,1601,580,99
mom_y(1190),1504,1752,1405,1463,1601,580,99
mom_y(1191),1503,1752,1405,1464,1602,580,98
mom_y(1192),1503,1752,1405,1464,1601,581,97
mom_y(1193),1503,1752,1405,1464,1601,581,97
mom_y(1194),1503,1753,1405,1465,1602,581,97
mom_y(1195),1502,1753,1405,1465,1602,581,97
mom_y(1196),1502,1752,1405,1466,1602,581,97
mom_y(1197),1502,1752,1405,1467,1602,581,97
mom_y(1198),1502,1752,1405,1467,1601,581,96
mom_y(1199),1502,1752,1405,1471,1601,581,96
mom_y(1200),1502,1752,1405,1469,1601,581,96
mom_y(1201),1502,1751,1405,1469,1601,581,95
mom_y(1202),1501,1751,1405,1470,1601,580,94
mom_y(1203),1501,1750,1405,1473,1601,580,93
mom_y(1204),1501,1750,1405,1473,1601,581,93
mom_y(1205),1501,1750,1405,1472,1601,581,93
mom_y(1206),1501,1750,1405,1472,1601,581,93
mom_y(1207),1500,1749,1405,1473,1601,582,92
mom_y(1208),1500,1749,1405,1475,1601,583,92
mom_y(1209),1500,1749,1405,1475,1601,583,91
mom_y(1210),1500,1749,1406,1475,1602,583,91
mom_y(1211),1500,1749,1406,1475,1602,583,91
mom_y(1212),1500,1748,1406,1476,1602,584,91
mom_y(1213),1499,1749,1406,1477,1602,584,91
mom_y(1214),1499,1749,1406,1478,1602,584,91
mom_y(1215),1499,1749,1406,1479,1602,584,90
mom_y(1216),1499,1749,1406,1478,1601,584,89
mom_y(1217),1499,1749,1406,1478,1601,584,88
mom_y(1218),1498,1750,1406,1478,1602,584,88
mom_y(1219),1498,1750,1406,1479,1602,583,88
mom_y(1220),1498,1750,1406,1479,1603,583,87
mom_y(1221),1498,1750,1406,1480,1603,583,88
mom_y(1222),1497,1750,1406,1480,1604,584,87
mom_y(1223),1497,1750,1406,1479,1605,585,87
mom_y(1224),1497,1750,1406,1479,1605,585,86
mom_y(1225),1497,1750,1406,1479,1605,586,86
mom_y(1226),1497,1750,1406,1478,1605,585,86
mom_y(1227),1497,1751,1406,1479,1605,585,86
mom_y(1228),1496,1751,1406,1480,1605,584,86
mom_y(1229),1496,1751,1406,1481,1605,584,86
mom_y(1230),1496,1751,1406,1482,1605,584,85
mom_y(1231),1496,1751,1406,1481,1606,584,85
mom_y(1232),1496,1752,1406,1481,1606,584,85
mom_y(1233),1495,1752,1406,1482,1606,584,84
mom_y(1234),1495,1752,1406,1481,1606,584,83
mom_dst(0),0,0,0,0,0,0,0
mom_dst(1),1,1,0,1,1,1,0
mom_dst(2),1,2,1,1,0,1,1
mom_dst(3),0,1,1,0,0,1,1
mom_dst(4),0,0,1,1,1,2,1
mom_dst(5),1,1,0,0,1,1.41421,0
mom_dst(6),1,1,0,1,1.41421,1,0
mom_dst(7),0,0,1,1,0,0,1.41421
mom_dst(8),1,1,1,1,1,1,0
mom_dst(9),1,0,1,1,0,1,2
mom_dst(10),0,1,0,0,0,2,0
mom_dst(11),0,1,0,1,0,0,1
mom_dst(12),0,1,1,0,0,1,0
mom_dst(13),0,1,1,1,0,2,1
mom_dst(14),0,1,1,0,1,1.41421,0
mom_dst(15),0,1,1,0,1,2,0
mom_dst(16),1.41421,0,0,1,0,1,1
mom_dst(17),0,1,0,1,1,1.41421,0
mom_dst(18),1,1,1,1,1,0,1.41421
mom_dst(19),0,1,1,1,1.41421,1.41421,0
mom_dst(20),1.41421,0,0,0,1.41421,3.16228,1
mom_dst(21),0,1,1,0,1.41421,1.41421,0
mom_dst(22),1.41421,0,1.41421,1,1,0,1
mom_dst(23),0,0,0,0,0,1,1.41421
mom_dst(24),0,0,0,0,0,1,1
mom_dst(25),0,1,0,1,0,0,0
mom_dst(26),1,1,1,0,1,0,0
mom_dst(27),1,1,1.41421,0,0,1,0
mom_dst(28),0,1,1,1,1,1,0
mom_dst(29),0,1,1,0,0,0,0
mom_dst(30),1.41421,0,1,0,1.41421,1.41421,1
mom_dst(31),0,1,1,1,0,0,1
mom_dst(32),1,1,1,0,0,0,0
mom_dst(33),0,1,0,1.41421,1,1,1
mom_dst(34),0,0,1,1,0,0,0
mom_dst(35),1,1,1,1,0,1.41421,0
mom_dst(36),0,1,0,1,1,0,0
mom_dst(37),0,0,0,1,1,1,0
mom_dst(38),1,1,0,0,1,1,1
mom_dst(39),0,1,0,1,0,0,1
mom_dst(40),1,1,0,0,1,1.41421,1
mom_dst(41),1,0,2.23607,0,1,0,1
mom_dst(42),0,1,1,0,0,0,1
mom_dst(43),1,1,0,0,0,0,1
mom_dst(44),0,0,0,1,0,1,0
mom_dst(45),0,1,0,1,0,1.41421,1
mom_dst(46),0,1,0,0,1,0,1
mom_dst(47),0,0,1,1,1,0,0
mom_dst(48),1,0,1,0,1,1,0
mom_dst(49),1,0,1,0,0,1,1
mom_dst(50),0,1,2.23607,1,0,1,1
mom_dst(51),0,0,1.41421,0,1,0,0
mom_dst(52),1,1,1,0,1.41421,0,1
mom_dst(53),1,1,1,0,0,1,0
mom_dst(54),1,1,3.60555,0,2,1,0
mom_dst(55),1,1,0,0,0,1,0
mom_dst(56),1,1,0,0,1,0,0
mom_dst(57),0,1,0,0,0,1,0
mom_dst(58),0,1.41421,1,1,1,0,0
mom_dst(59),1,0,1,0,1.41421,0,0
mom_dst(60),0,1,1,1,1,1,1.41421
mom_dst(61),1,0,1,1,1,1,0
mom_dst(62),1,0,1,1,0,1,0
mom_dst(63),1,0,0,1.41421,1,1.41421,1.41421
mom_dst(64),1.41421,1,1.41421,1,1,1,1
mom_dst(65),0,2,0,0,1,0,0
mom_dst(66),1,1,0,0,1,0,1
mom_dst(67),1,0,0,1.41421,0,1,1
mom_dst(68),1,1,0,0,0,1,0
mom_dst(69),0,1,1,1.41421,0,1,0
mom_dst(70),0,1,1,4.47214,0,0,1
mom_dst(71),1,0,0,1,1,1,1
mom_dst(72),0,1.41421,0,1,1.41421,0,1
mom_dst(73),0,0,1,1,1,1.41421,1.41421
mom_dst(74),1,1,1,2.82843,1,1,0
mom_dst(75),1,1,0,1,1,1,0
mom_dst(76),1,0,1,1,0,0,1
mom_dst(77),1,2,0,0,1,1,0
mom_dst(78),0,1,0,0,0,1.41421,1
mom_dst(79),1,1,0,1,0,1.41421,0
