,larva(0),larva(1),larva(3),larva(4),larva(6),larva(8),larva(9)
radius_2(352),7.14082,4.20696,4.44752,4.68204,4.15687,6.51206,5.27529
radius_2(353),6.44605,4.13424,4.64916,4.53788,3.67289,6.22964,5.6177
radius_2(354),6.88756,4.1138,4.33954,4.47034,4.02771,6.28128,5.40396
radius_2(355),6.87709,4.09766,4.54435,4.43314,4.40749,6.09977,5.53885
radius_2(356),6.97548,4.14422,4.31384,4.34491,4.20346,6.49089,4.96945
radius_2(357),6.15657,4.64088,4.48639,4.25426,4.09241,6.45819,5.27853
radius_2(358),6.83555,4.28333,4.58899,4.30955,3.75998,6.32425,5.50696
radius_2(359),7.00183,4.26578,4.5105,4.46155,3.73064,6.32558,5.24612
radius_2(360),6.98535,4.28267,4.43677,4.67771,3.59209,6.75931,5.43999
radius_2(361),6.68127,4.39961,5.17218,4.65449,4.04923,6.17442,5.2396
radius_2(362),6.87694,4.50708,5.1814,4.61562,4.01326,6.58158,5.65064
radius_2(363),7.14072,4.2633,5.08038,4.70368,3.93782,6.48139,5.67513
radius_2(364),6.77605,4.31415,5.11707,4.12193,3.91309,6.76035,5.48131
radius_2(365),7.16054,3.99442,4.84668,4.09878,4.14987,6.43983,5.38665
radius_2(366),7.00312,4.15087,5.01825,4.39579,4.20304,6.77878,5.46347
radius_2(367),7.36981,4.31174,5.00696,4.10025,4.12549,6.41017,5.24225
radius_2(368),6.03193,4.05369,5.40577,3.97442,4.24788,6.54791,5.70894
radius_2(369),6.6608,4.04497,5.71127,4.54352,4.24061,6.36171,4.83501
radius_2(370),7.18738,4.21799,5.16796,4.52114,3.92297,6.13749,5.38799
radius_2(371),6.84682,4.08811,4.64554,4.6012,3.8996,6.62088,5.29752
radius_2(372),7.09325,4.23895,4.98873,4.14454,4.0774,6.62286,5.49757
radius_2(373),7.07508,3.84466,5.4635,4.49983,4.03919,6.41758,5.58093
radius_2(374),7.34745,4.37983,5.18647,3.80789,4.24242,6.43195,5.34637
radius_2(375),7.12415,4.4155,5.25205,3.90868,4.64596,6.66733,4.96339
radius_2(376),7.31,4.30953,4.97009,4.56051,4.50873,6.16783,5.40715
radius_2(377),7.30847,4.13669,4.91937,4.77906,4.22129,6.59348,5.5871
radius_2(378),7.18044,4.42606,5.24209,4.86601,3.85548,6.60056,5.31965
radius_2(379),7.17614,4.25284,5.37442,4.42058,4.25522,6.65311,5.46455
radius_2(380),7.22068,4.00992,5.5216,4.80408,4.17474,6.60001,5.22529
radius_2(381),6.61272,4.0999,6.01654,4.60155,4.06085,6.67841,5.64297
radius_2(382),7.2262,3.91431,5.65997,5.03801,4.07835,6.62323,5.90088
radius_2(383),7.63867,4.06622,5.72247,5.22562,4.34543,6.60001,5.48454
radius_2(384),7.11654,4.01088,5.83423,5.00354,4.10797,6.20001,5.00844
radius_2(385),7.22757,4.15274,5.65386,5.0381,4.28955,6.01777,5.52368
radius_2(386),6.90131,3.97645,5.30734,5.52477,4.1544,6.16663,5.00962
radius_2(387),7.57166,3.92322,4.34872,5.10842,4.42688,6.25484,5.93445
radius_2(388),6.89363,4.49817,4.90854,5.11716,4.44593,6.01377,5.18311
radius_2(389),7.12571,4.21247,5.03995,4.90733,4.02393,6.68744,5.426
radius_2(390),6.68484,4.33093,5.21426,5.31908,4.10417,5.9326,5.57446
radius_2(391),7.08334,4.32111,5.37743,5.19415,4.16614,6.27477,5.46149
radius_2(392),6.83718,4.36999,4.89797,5.38094,3.79345,6.22421,5.55677
radius_2(393),7.10412,4.32819,4.80816,5.05566,4.26186,6.40365,5.48879
radius_2(394),6.83866,4.25598,4.85704,5.32073,4.05254,6.67438,5.7628
radius_2(395),6.78577,4.08481,4.77789,5.24877,3.97955,6.26288,5.87903
radius_2(396),7.19645,4.60669,4.89539,5.56077,3.98417,6.4982,5.62646
radius_2(397),6.94688,4.61011,4.64494,5.3314,3.79464,6.2297,5.70355
radius_2(398),6.99185,4.40145,4.59998,5.31819,4.0231,6.17048,6.00603
radius_2(399),6.29861,3.8879,4.60876,5.18912,3.87557,6.21779,5.5755
radius_2(400),6.48083,4.08577,4.48953,5.62582,3.68861,6.17087,5.62701
radius_2(401),6.43334,3.88055,4.57715,5.22732,3.9437,6.11838,5.59998
radius_2(402),6.39524,4.14014,4.59998,5.34362,4.04479,6.07169,5.64581
radius_2(403),6.43723,4.27747,4.13042,5.35014,4.04159,6.02483,5.68707
radius_2(404),6.41117,4.17061,4.76311,5.09174,4.03635,6.60767,5.68536
radius_2(405),6.64832,4.16035,4.33459,5.26481,3.88313,6.56223,5.62225
radius_2(406),6.64441,3.76054,4.18108,5.26757,4.0747,5.94268,5.59998
radius_2(407),6.57336,4.19038,3.88769,4.8394,4.05608,6.42279,5.68707
radius_2(408),6.516,4.39833,4.1885,5.03461,3.84438,6.45985,5.65719
radius_2(409),6.93924,4.08609,4.10062,5.2424,3.90671,6.26109,6.22003
radius_2(410),6.31746,4.42573,4.17514,5.04611,4.31529,5.98971,5.7493
radius_2(411),7.07797,3.97049,4.56708,5.03658,4.20923,6.18044,5.62213
radius_2(412),6.63598,4.08624,4.66893,5.18829,4.50873,6.19964,5.59998
radius_2(413),6.81958,4.1841,4.4128,5.67407,4.40222,6.16213,5.59998
radius_2(414),6.81592,4.1012,4.56726,5.64675,4.22955,6.13615,6.09808
radius_2(415),6.43876,3.80339,4.57715,5.47134,4.02808,6.13575,6.03781
radius_2(416),6.54504,4.20745,4.60217,5.1719,4.20013,5.96528,6.24683
radius_2(417),6.51514,3.87778,4.5708,5.05733,4.01565,5.85505,5.29226
radius_2(418),6.5337,4.24249,4.59998,4.49348,4.36316,5.76993,5.9649
radius_2(419),6.5901,4.54463,4.61121,4.65062,4.23567,5.89049,6.06007
radius_2(420),6.63538,3.99866,4.64739,5.2039,4.64825,5.90901,5.52481
radius_2(421),6.48019,4.19519,4.59998,4.91179,4.6676,5.67947,5.59673
radius_2(422),6.42692,4.28231,4.57715,5.13495,4.47729,5.60709,5.68707
radius_2(423),7.06759,4.36265,4.49908,5.08273,4.42945,5.79843,6.22098
radius_2(424),7.08089,4.44448,4.57715,5.24366,4.79248,5.7386,6.22003
radius_2(425),6.98812,4.21647,4.61133,5.1194,4.80664,6.14669,6.40302
radius_2(426),6.68971,4.01622,4.57715,5.01263,4.57486,5.84556,6.10394
radius_2(427),7.03484,3.90101,4.60803,5.15138,3.98363,6.15958,5.78553
radius_2(428),6.92951,4.26793,4.60352,4.71028,4.4727,6.17926,5.59705
radius_2(429),7.02156,4.1652,3.85962,5.00426,4.52021,6.22003,5.59705
radius_2(430),7.14559,4.36718,4.57233,5.02148,4.23608,6.33494,5.69702
radius_2(431),6.86641,3.9246,4.45245,5.36329,4.21899,5.69671,5.5849
radius_2(432),6.74799,3.84844,4.55692,4.80051,4.20773,5.81685,5.92108
radius_2(433),6.81373,4.20451,4.4884,4.57224,4.18712,6.27908,5.68707
radius_2(434),6.90947,4.22312,4.59998,4.67638,4.15151,6.27908,5.72559
radius_2(435),6.67396,4.4919,4.59998,4.69221,4.1172,6.33801,5.71454
radius_2(436),6.83091,4.2893,4.09066,4.46097,4.03906,6.22003,5.59204
radius_2(437),7.16688,4.00177,4.57367,4.4643,4.14111,6.37771,5.38037
radius_2(438),7.11106,4.24006,4.59637,4.57882,3.92433,6.4273,5.52759
radius_2(439),6.5998,4.3144,4.58746,5.00192,4.10608,6.11762,5.5238
radius_2(440),7.15094,4.12396,4.32324,4.41726,4.01304,6.74512,5.68707
radius_2(441),7.0161,4.39897,4.59998,4.92934,4.50458,6.18652,5.86025
radius_2(442),6.85187,4.32481,4.59998,4.47923,4.91183,6.31847,5.91385
radius_2(443),6.94592,4.23694,3.95715,4.40658,6.0157,6.27908,5.88159
radius_2(444),6.92944,4.14158,4.31085,4.52417,6.39335,6.08859,5.62167
radius_2(445),6.8653,4.61712,4.57715,4.45901,5.71184,6.35681,5.74659
radius_2(446),6.60709,4.30935,4.57446,4.98798,5.56601,6.3804,5.02985
radius_2(447),6.42495,4.4306,4.59998,4.7478,5.30313,5.79492,5.58206
radius_2(448),6.61877,4.2838,4.30297,4.4456,5.06647,6.24147,5.57367
radius_2(449),6.20481,4.13112,4.3609,4.78363,5.06525,6.64493,5.62213
radius_2(450),6.41695,3.95963,4.68157,4.58569,4.39769,6.52878,6.04376
radius_2(451),6.82485,4.26049,4.59998,4.25141,4.56218,6.82473,5.60525
radius_2(452),6.92346,3.91707,4.59998,4.12681,3.91341,6.33051,5.64205
radius_2(453),6.41169,3.9618,4.69501,4.40435,4.07164,6.63807,5.72386
radius_2(454),7.33252,4.33651,3.96237,4.21011,4.32987,6.04337,5.55554
radius_2(455),7.03372,3.60409,4.18022,4.46741,4.33047,6.36696,5.46961
radius_2(456),7.25418,4.3221,4.28935,4.35048,4.34848,6.54147,5.81399
radius_2(457),7.07362,4.44135,4.59998,4.15868,4.47213,5.60311,5.80937
radius_2(458),7.00516,4.2209,4.26542,4.63574,4.28709,6.07335,5.60252
radius_2(459),6.73352,3.89165,3.90472,4.59998,4.43567,5.77961,5.56413
radius_2(460),6.66745,4.30438,4.64643,4.48972,4.50493,6.32372,5.41492
radius_2(461),6.47295,4.34409,4.02523,3.97439,4.29987,6.10612,5.2746
radius_2(462),6.59916,4.28196,4.39381,4.30579,4.02314,6.87564,5.45359
radius_2(463),6.65075,3.88144,4.11497,4.57462,4.0991,6.39046,5.41339
radius_2(464),6.68716,3.84964,4.55006,4.57886,4.17247,6.21215,5.46065
radius_2(465),6.54303,4.10237,4.05367,4.59998,4.52235,6.2205,5.37752
radius_2(466),6.69592,3.90404,4.61852,4.89905,4.65981,5.68729,5.63903
radius_2(467),6.79756,3.636,4.32472,4.13862,3.98735,5.85242,5.67598
radius_2(468),6.6166,3.95458,3.97854,4.59998,4.03149,6.01089,5.63112
radius_2(469),7.07249,3.58254,4.59998,4.59998,4.52014,6.27908,5.92142
radius_2(470),7.03214,3.64617,4.58136,4.53613,4.6268,6.27908,5.73057
radius_2(471),6.96269,3.68014,4.62677,5,4.6404,6.17926,5.59172
radius_2(472),6.65531,4.039,4.61481,5,4.67751,6.10957,5.61557
radius_2(473),6.68909,4.05667,4.68903,5,4.22585,6.23089,5.45155
radius_2(474),6.45579,3.92571,4.65381,4.62567,4.57718,6.27604,5.87653
radius_2(475),6.64521,3.89869,4.50873,4.60406,4.49079,6.83394,5.62949
radius_2(476),6.414,3.76367,4.50873,4.57715,4.10494,6.6188,5.74671
radius_2(477),6.64987,4.13388,4.64545,4.8089,4.61896,6.6188,5.68862
radius_2(478),6.22049,3.91987,4.64697,4.43352,4.22381,6.59567,5.65163
radius_2(479),5.5512,4.14933,4.59979,4.52593,4.58723,6.22003,5.50481
radius_2(480),6.24382,4.04006,4.6379,5.00861,4.39137,6.27908,5.90201
radius_2(481),6.01809,3.99647,4.40857,4.40329,3.86196,6.13031,5.70119
radius_2(482),6.00276,3.84004,4.39168,4.02367,3.68494,6.5687,5.72556
radius_2(483),6.03274,4.05594,4.70641,4.25116,4.44346,6.21964,5.91572
radius_2(484),6.41707,3.88297,4.37142,4.59998,5.00093,6.67238,5.98965
radius_2(485),5.00577,3.45078,4.50873,4.55536,5.12911,6.37663,5.83234
radius_2(486),6.02951,4.01674,4.63221,4.87463,5.22142,6.59211,5.87731
radius_2(487),6.21888,4.11269,4.243,4.57874,5.44339,6.79846,5.85879
radius_2(488),5.30158,4.29684,4.81398,4.66795,6.1139,6.06686,5.98149
radius_2(489),5.37353,4.08709,5.02738,4.64486,6.35154,6.23023,5.97718
radius_2(490),5.15786,4.19659,4.99173,4.51122,5.12823,6.6188,5.69045
radius_2(491),5.20383,4.66213,4.80423,3.84681,4.57259,6.51633,5.5114
radius_2(492),5.35928,4.50507,4.46011,4.41004,4.22883,6.40644,5.52367
radius_2(493),5.21069,4.10639,4.74767,4.67621,4.55302,6.63548,5.44454
radius_2(494),5.41489,4.0183,4.7947,4.62222,5.06839,6.19359,5.68901
radius_2(495),5.70453,4.48566,4.51713,4.59935,5.36603,6.21032,5.91447
radius_2(496),5.03724,4.81248,4.63919,4.59998,5.30386,6.18319,5.74858
radius_2(497),5.72407,3.92144,4.38636,4.59998,4.10658,6.19717,5.81883
radius_2(498),5.22095,4.07601,4.52292,4.44468,5.23358,6.19503,5.6274
radius_2(499),5.51803,4.36497,4.87003,4.27151,4.81594,6.17722,5.98965
radius_2(500),5.53417,4.1629,4.30319,4.26117,4.53394,6.58693,5.90927
radius_2(501),4.9941,4.30052,4.33881,4.6015,4.51764,6.54415,5.961
radius_2(502),5.47284,4.35565,4.60612,4.56006,3.53566,6.34441,6.13682
radius_2(503),5.95754,4.7357,4.91449,4.60522,4.22055,6.45166,5.74683
radius_2(504),5.18045,4.17817,5.37818,4.60681,4.59883,6.42944,5.85887
radius_2(505),5.19325,4.2084,5.23239,4.57715,4.23314,6.85376,5.49716
radius_2(506),5.56236,4.59071,5.38979,4.57926,3.91161,6.55386,5.78991
radius_2(507),4.75166,4.02992,5.02775,4.3817,3.88684,6.59431,5.69995
radius_2(508),5.04206,4.20308,5.5447,4.76434,3.97192,6.41031,5.6521
radius_2(509),5.16509,4.44791,5.17862,4.59998,4.01031,6.36681,5.94239
radius_2(510),5.00292,4.2644,4.66172,4.29107,4.17053,6.4875,5.95678
radius_2(511),5.62732,4.16801,4.90551,4.6798,4.61119,6.18585,5.62207
radius_2(512),5.58069,3.56014,4.909,4.60657,3.97552,5.96474,5.85464
radius_2(513),5.17601,4.31091,4.7258,4.40625,3.76356,6.3562,5.94003
radius_2(514),5.22231,4.34949,4.66539,4.52861,4.01978,6.31114,5.61932
radius_2(515),5.57829,4.2308,4.45799,4.75639,4.42902,6.16013,5.79846
radius_2(516),5.21791,4.02418,4.8685,5.10049,4.68048,6.46981,5.64693
radius_2(517),6.27566,4.26105,4.76111,4.39143,4.31873,6.21923,5.47499
radius_2(518),5.81555,4.01229,4.8912,4.40179,4.44128,5.9933,5.57084
radius_2(519),5.54709,4.12084,4.5186,4.60632,4.27972,5.99043,5.78318
radius_2(520),6.38994,4.53102,4.83709,4.42792,4.11329,6.30194,5.5875
radius_2(521),5.81689,4.39819,5.26111,4.55304,4.0088,6.05311,5.85943
radius_2(522),6.22046,4.2801,4.94161,4.51068,4.59998,5.90282,5.90506
radius_2(523),5.47515,3.97181,5.15638,4.83055,3.97552,5.82793,5.56226
radius_2(524),6.10251,4.30808,4.99837,4.53906,4.63338,6.22456,5.75262
radius_2(525),5.68253,4.29336,4.7428,4.57715,4.59998,6.22364,5.8852
radius_2(526),6.50913,3.73977,4.44007,4.51068,4.49823,6.4364,5.66717
radius_2(527),5.87204,4.08378,4.79798,4.0738,4.54285,6.37671,5.91516
radius_2(528),6.51244,4.23248,4.53889,3.92932,4.50122,6.08356,5.78944
radius_2(529),6.50911,3.7311,4.71239,4.38098,4.00034,5.85605,5.81133
radius_2(530),6.25654,3.40405,4.74314,4.25372,3.99133,5.97418,5.88029
radius_2(531),6.04675,4.31314,4.84229,4.38,4,6.37187,5.80634
radius_2(532),5.62978,3.92466,5.03607,4.39459,4.30933,6.06931,5.91557
radius_2(533),5.35421,4.26297,4.15672,4.18547,4.47766,6.02297,5.79264
radius_2(534),5.99079,4.16748,4.91768,4.12341,4.59998,5.92215,6.12039
radius_2(535),6.50112,4.24499,5.00269,4.40754,4.59998,6.18319,5.82123
radius_2(536),6.3795,4.3887,4.95284,4.71515,4.57397,6.06539,5.4992
radius_2(537),6.35853,4.41195,4.8028,4.40902,4.53632,5.93706,5.99709
radius_2(538),6.44506,4.19997,4.48889,4.06212,4.51599,6.14779,6.07428
radius_2(539),6.19464,4.00233,4.28914,3.73499,4.39679,6.47293,5.9259
radius_2(540),6.24403,3.89873,4.6788,4.53579,4,6.03853,6.00075
radius_2(541),6.17189,3.91417,4.53408,4.31898,4.57715,5.90692,5.83769
radius_2(542),6.33663,4.09925,4.72034,4.1767,4.59998,6.18097,6.31927
radius_2(543),6.05493,4.39393,4.61096,4.12001,4.37762,6.08741,6.04146
radius_2(544),6.0752,4.37148,4.49372,4.58496,4.46112,6.30611,5.18112
radius_2(545),5.61123,4.25447,4.62767,3.94901,4.26849,6.21864,6.11853
radius_2(546),5.9701,4.32242,4.47248,4.06027,4.04602,6.02372,5.60249
radius_2(547),5.27484,4.13695,4.90055,4.38534,4.61353,6.01147,5.849
radius_2(548),6.25649,4.29578,4.67593,4.26025,4.34424,5.86884,6.16136
radius_2(549),6.42128,4.52689,4.7695,3.99208,4.53485,5.84468,5.85254
radius_2(550),6.01662,3.83043,4.5595,4.34757,4.33026,5.92516,6.20001
radius_2(551),6.26693,3.88865,4.61313,4.11893,3.71667,5.73912,5.56315
radius_2(552),5.86942,4.06745,4.26805,4.08742,3.92638,5.54933,6.27905
radius_2(553),5.95214,3.86932,5.13744,4.06617,4.04453,5.83221,5.61162
radius_2(554),5.98389,4.07666,4.72614,4.13605,3.72704,6.49048,5.29638
radius_2(555),6.33393,3.86617,4.62801,4.02647,4,6.28966,5.57532
radius_2(556),6.17674,3.82502,4.65374,4.00028,4.0105,6.23521,5.31541
radius_2(557),6.01032,3.71061,4.78076,4.18989,4.60571,5.84804,5.76837
radius_2(558),6.013,4.22801,4.63373,3.7494,4.55127,5.82584,5.80554
radius_2(559),5.95911,4.32806,4.60693,4.27332,4.03954,5.78907,5.90839
radius_2(560),6.16569,4.64423,4.45688,3.94261,4.60883,5.85866,5.50912
radius_2(561),6.15871,4.131,4.62187,4.4561,4.00334,5.97044,5.46009
radius_2(562),6.15193,4.16104,4.54952,4.37392,3.98523,6.01117,5.58204
radius_2(563),6.45628,3.9688,4.21803,4.37389,4.31396,6.33896,5.65659
radius_2(564),6.36828,4.24047,4.44704,4.41171,4.50583,6.66547,5.2181
radius_2(565),5.84208,4.09621,4.46923,4.38391,3.97404,6.71227,5.38855
radius_2(566),6.60694,4.08869,4.4024,4.25318,3.97552,6.10972,5.46549
radius_2(567),6.17406,4.05279,4.33993,4.27321,4.48224,6.52063,5.55694
radius_2(568),5.6353,4.10598,4.24758,4.46394,4.03405,6.30192,5.59364
radius_2(569),6.24127,4.08415,4.20932,4.30272,3.93152,6.26167,5.48246
radius_2(570),6.12051,4.07546,4.45862,4.27831,4.10069,5.77325,5.68324
radius_2(571),6.23026,4.45886,4.4091,4.31316,4.1467,5.71844,5.447
radius_2(572),6.5132,3.88168,4.29809,4.30751,3.97552,5.91304,5.37788
radius_2(573),6.28136,4.31651,4.93098,4.26631,4,6.35368,5.45095
radius_2(574),6.5132,4.11756,4.72416,4.30191,3.97552,6.22797,5.36869
radius_2(575),6.58623,4.00544,4.44924,4.31215,3.75352,5.98244,5.24892
radius_2(576),6.66164,3.82271,4.36062,4.51887,3.99091,5.86889,5.71456
radius_2(577),6.4094,3.69,4.81149,4.34735,4.57715,6.24123,5.4633
radius_2(578),6.60755,4.02099,4.96183,4.44583,4.73242,6.24761,5.1539
radius_2(579),6.23649,4.2418,4.52649,4.30419,4.67725,6.21858,5.39653
radius_2(580),5.86729,4.29186,4.54578,4.52115,4.42346,5.8635,5.68363
radius_2(581),6.58153,4.01278,4.96888,4.44223,4,5.75283,5.49487
radius_2(582),6.36813,4.12439,4.69923,4.88794,4.26245,5.97998,5.29814
radius_2(583),5.83462,3.79768,4.47514,4.20944,4.10052,5.85426,4.98613
radius_2(584),5.86434,4.04682,4.70594,4.55442,4.51068,5.87999,5.08017
radius_2(585),6.42835,3.97416,4.82953,4.48088,4.59998,5.9087,4.9138
radius_2(586),6.47229,3.82939,4.74652,4.82099,4.21411,6.25555,4.94297
radius_2(587),6.29034,3.83289,4.32398,4.954,4.03116,6.36083,5.08396
radius_2(588),6.4996,3.9052,4.11205,4.79999,4.51068,6.36085,5.31651
radius_2(589),6.57,3.74817,4.63509,4.48928,4.41522,6.24758,5.16556
radius_2(590),6.38653,3.71762,4.98519,5.06922,4.73774,5.78987,4.75568
radius_2(591),6.34463,4.0559,4.32028,4.50045,4.59998,5.74598,5.34712
radius_2(592),6.04207,3.97045,4.44153,4.36775,4.57715,6.24758,5.23372
radius_2(593),6.59581,4.05078,4.49478,4.27992,4.52728,5.90258,5.06511
radius_2(594),5.75758,3.593,4.44371,4.87869,4.52722,5.57804,5.38996
radius_2(595),6.20799,3.78961,4.6672,4.33957,3.99951,5.89542,4.74089
radius_2(596),6.39347,3.99277,4.55291,4.78657,4.00897,5.949,5.47175
radius_2(597),6.67421,4.05721,4.711,4.89901,3.9845,5.9926,5.40282
radius_2(598),6.34558,3.93876,5.14057,4.36561,4.31946,5.97628,5.40488
radius_2(599),5.70542,3.55033,4.73059,4.8246,3.74011,5.95742,5.67675
radius_2(600),5.64727,3.89588,4.75159,4.28318,3.68011,5.83813,5.31469
radius_2(601),6.27566,3.80237,5.36913,5.24301,3.53972,5.77827,5.3869
radius_2(602),6.0956,3.64809,4.73472,5.34945,4.05135,6.24085,5.54009
radius_2(603),6.17667,3.7442,4.68827,4.81926,3.96066,5.68541,5.00217
radius_2(604),6.14071,4.25438,4.92584,5.36304,4.29974,6.08928,5.37783
radius_2(605),5.95983,4.03115,4.57542,5.42366,3.84092,6.3609,5.49537
radius_2(606),5.82365,4.26465,4.32566,5.38766,3.68553,6.3508,5.75835
radius_2(607),6.48308,4.42117,4.65699,5.27329,4.13757,5.9972,5.61585
radius_2(608),6.37993,4.1362,4.68885,5.29304,4.49146,5.88795,5.94029
radius_2(609),6.29258,4.07237,4.5191,4.98383,3.86228,5.71561,5.68174
radius_2(610),6.01929,4.30584,4.96442,5.16108,4.32556,5.83495,6.06517
radius_2(611),5.70472,3.65751,4.75049,5.01697,3.65527,5.91798,6.94861
radius_2(612),5.60335,3.83263,5.08221,4.69216,3.64066,6.12961,6.7777
radius_2(613),6.29957,4.05548,4.70035,4.74736,3.80375,5.91514,6.82163
radius_2(614),6.0603,3.53468,4.46702,5.23138,3.86454,5.82282,6.01184
radius_2(615),6.58528,3.86071,4.73012,5.20842,3.61666,5.87332,6.14176
radius_2(616),6.27677,4.17155,4.1958,4.73431,3.50775,6.21396,6.06394
radius_2(617),6.5132,4.27714,4.57767,4.61443,3.82947,5.58999,6.21284
radius_2(618),6.31303,4.09685,4.75607,4.71222,3.77584,5.91233,6.04179
radius_2(619),6.19781,3.62591,4.76383,4.37947,3.59801,5.99162,6.1918
radius_2(620),6.26978,4.28256,4.62674,4.17768,3.46987,5.73949,6.11512
radius_2(621),6.30154,4.12152,4.72081,4.50873,3.66638,5.69171,6.10229
radius_2(622),6.16354,3.91365,4.36058,4.34967,3.51606,5.789,5.87732
radius_2(623),5.68344,3.82757,5.29382,4.5235,4.01529,5.60816,5.90947
radius_2(624),6.19866,4.21608,4.52832,4.68463,3.99467,6.079,5.72825
radius_2(625),6.1581,3.68589,4.60825,4.58504,3.71575,5.87721,6.24738
radius_2(626),5.57934,4.17181,4.43421,4.64209,3.16024,5.6575,5.15077
radius_2(627),6.3587,3.92305,4.68721,4.18597,3.74956,6.17061,5.85195
radius_2(628),6.47773,3.99988,4.44682,4.05166,4.09314,5.69762,5.95447
radius_2(629),6.18218,4.0237,4.72838,4.07382,4.03803,5.44149,5.61765
radius_2(630),5.7909,3.93195,4.57573,4.50873,3.96269,5.58501,6.16239
radius_2(631),5.67926,3.91222,4.18957,4.50873,3.89923,6.05314,5.79336
radius_2(632),6.26869,3.60144,4.31407,4.43866,3.97552,5.75663,5.71664
radius_2(633),6.20759,3.99953,4.51249,4.51779,3.64395,5.78648,5.97493
radius_2(634),5.88102,4.18057,4.65599,4.55923,4.36377,6.07219,5.95576
radius_2(635),6.17763,4.05829,4.65025,4.50232,4.38208,5.7064,6.04492
radius_2(636),5.79216,4.23852,4.46574,4.59998,4.12549,6.10203,6.08245
radius_2(637),5.68564,4.15857,4.65434,4.43798,4.25348,5.84934,6.33144
radius_2(638),6.27146,4.4177,4.82842,4.60193,3.89581,6.15739,6.27986
radius_2(639),6.00961,4.09715,4.98364,4.57318,4.46967,5.84274,6.99912
radius_2(640),6.10445,4.02018,4.9271,4.59991,4.36496,5.54555,7.15995
radius_2(641),6.16461,4.15062,4.73708,4.59998,4.35105,5.53724,7.53207
radius_2(642),6.4771,3.95096,4.64513,4.50745,4.56488,5.71171,7.00712
radius_2(643),6.17363,3.83964,4.76488,4.39752,4.15162,5.80241,6.62423
radius_2(644),6.04475,3.84936,4.91742,4.59998,4.4446,6.09816,6.74959
radius_2(645),6.18104,4.0126,4.511,4.4848,4.22514,6.02584,6.51267
radius_2(646),5.8717,3.86363,4.35682,4.64442,4.43378,5.77925,7.45624
radius_2(647),6.12409,3.878,4.43903,4.19945,4.11935,6.21752,6.75314
radius_2(648),5.76335,4.23422,4.73427,4.47567,4.20694,6.21428,6.71608
radius_2(649),5.95896,3.9884,4.02197,3.9517,4.16539,5.7257,6.30405
radius_2(650),6.5132,3.91283,4.65677,4.27352,4.13479,5.97641,6.24364
radius_2(651),6.9099,4.17593,4.57544,4.16937,4.26315,5.24117,5.82422
radius_2(652),6.37475,4.37484,4.23635,4.27401,4.40054,5.79811,5.3809
radius_2(653),6.4653,3.93246,4.44604,4.31278,4.20463,5.7498,5.76093
radius_2(654),6.28481,3.85962,4.69812,4.19072,3.87888,6.03188,5.58869
radius_2(655),6.31079,3.71694,4.44965,4.22316,4.55371,5.7567,5.44354
radius_2(656),5.95121,4.0609,4.89893,4.80969,4.05312,6.05186,5.32639
radius_2(657),6.03876,3.83917,4.55063,4.60815,5.66313,5.94407,5.59156
radius_2(658),6.12676,3.79905,4.88916,4.55678,4.20087,5.92456,5.61536
radius_2(659),5.58193,4.05186,4.85147,4.60072,4.61112,5.99136,5.40831
radius_2(660),6.10797,3.58223,4.64259,3.97381,4.59235,5.81984,5.26894
radius_2(661),5.83803,3.99237,4.50867,4.50811,4.09773,6.1338,5.58053
radius_2(662),6.48373,3.72842,4.35078,4.58644,4.3869,6.08557,5.26616
radius_2(663),6.11663,3.99366,4.93574,4.48221,4.60345,5.72911,5.41135
radius_2(664),5.94394,4.05653,4.71625,4.48221,4.62885,5.93135,5.2613
radius_2(665),5.88746,4.22995,4.32208,4.52551,4.76427,6.0106,5.74529
radius_2(666),6.11434,3.89835,4.97119,4.423,5.14788,5.50477,5.60899
radius_2(667),6.43224,3.98356,4.56493,4.6359,4.94872,5.95282,5.67006
radius_2(668),6.69904,3.6978,4.82465,4.58866,5.10596,5.78953,5.49285
radius_2(669),6.80596,4.19023,4.81329,4.58644,4.72662,6.07271,5.49573
radius_2(670),6.41775,3.96706,4.97949,4.69131,4.65166,5.85119,5.74619
radius_2(671),6.05115,4.41527,5.09412,4.31584,4.8503,5.80747,5.36446
radius_2(672),6.03943,4.31238,4.61121,4.4457,4.31587,5.74214,5.38406
radius_2(673),6.22161,4.08956,4.57715,4.47039,4.41951,6.2,5.46933
radius_2(674),5.739,4.05322,4.59998,4.50832,4.2913,5.99126,5.45496
radius_2(675),5.66557,4.2397,4.57153,4.67284,4.16035,6.11077,5.38198
radius_2(676),5.72608,4.34333,4.7561,4.21601,4.17385,6.00009,6.0098
radius_2(677),5.53135,4.42837,4.89401,4.35537,4.17926,5.47788,5.17092
radius_2(678),5.667,4.14457,4.93976,4.49628,3.94845,5.50354,4.89956
radius_2(679),6.06044,3.77338,5.26117,4.80763,4.28885,6.28543,5.2317
radius_2(680),5.81043,3.7418,4.6737,4.40505,4.09219,6.01674,5.61646
radius_2(681),6.27895,3.95982,5.29926,4.77953,4.20834,5.52813,5.71706
radius_2(682),6.2298,3.99871,4.63832,4.52424,3.88807,5.6958,5.57636
radius_2(683),5.91309,4.1467,4.66591,4.47328,4.05107,6.08212,5.58339
radius_2(684),5.88378,3.78338,5.05798,4.80763,4.13409,6.0124,5.37346
